Unnamed: 0,pl_name,hostname,gaia_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_massj,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate,epoch,ra_corrected,dec_corrected
623,GJ 367 b,GJ 367,Gaia DR2 5412250540681250560,0,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LAM_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021Sci...374.1271L/abstract target=ref>Lam et al. 2021</a>,0.321962,0.0071,0.718,0.064,0.00172,0,<a refstr=LAM_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021Sci...374.1271L/abstract target=ref>Lam et al. 2021</a>,M1.0 V,3522.0,0.46,0.45,-0.01,[Fe/H],4.78,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h44m29.15s,146.121464,-45d46m44.46s,-45.7790165,744.05896,-462.549,-582.814,9.41263,10.153,5.78,9.15159,2021-12-02,2021-12,2/12/2021,59533.04138888889,146.12029018000442,-45.780047983547064
215,CD Cet b,CD Cet,Gaia DR2 3179036008830848,1,1,1,Radial Velocity,2020,Calar Alto Observatory,Published Confirmed,0,<a refstr=BAUER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..50B/abstract target=ref>Bauer et al. 2020</a>,2.2907,0.0185,,,,0,<a refstr=BAUER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..50B/abstract target=ref>Bauer et al. 2020</a>,M5.0 V,3130.0,0.17,0.16,0.13,[Fe/H],4.93,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h13m24.72s,48.3530155,+04d46m30.68s,4.7751881,1743.982574,1741.86,86.0172,8.60715,13.95,7.833,12.1232,2021-11-02,2020-08,2/11/2021,60304.51565972222,48.35713459713283,4.775390792456131
32724,LHS 1678 b,LHS 1678,Gaia DR2 4864160624337973248,0,2,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SILVERSTEIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..151S/abstract target=ref>Silverstein et al. 2022</a>,0.8602322,0.01251,0.696,0.062,0.0011,0,<a refstr=SILVERSTEIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..151S/abstract target=ref>Silverstein et al. 2022</a>,M2.0 V,3490.0,0.33,0.34,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h32m42.96s,68.1789866,-39d47m27.15s,-39.7908744,996.9452302,239.41,-967.772,19.8782,12.6,8.264,11.5403,2021-11-02,2022-04,2/11/2021,60247.723969907405,68.1797074125111,-39.793113212155205
3196,HD 45184 b,HD 45184,Gaia DR2 2898239468873596800,0,1,2,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,5.8858,0.0641,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5820.13,1.08,1.01,0.042,[Fe/H],4.38,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h24m43.68s,96.1820205,-28d46m50.30s,-28.7806402,205.3081838,-165.257,-121.826,21.9532,6.383,4.871,6.21037,2021-09-20,2021-05,20/09/2021,60310.695127314815,96.1815752866993,-28.780927862145106
2880,HD 22496 b,HD 22496,Gaia DR2 4833654227548585856,1,1,1,Radial Velocity,2021,Paranal Observatory,Published Confirmed,0,<a refstr=LILLO_BOX_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A..60L/abstract target=ref>Lillo-Box et al. 2021</a>,5.09071,0.051,,,,0,<a refstr=LILLO_BOX_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A..60L/abstract target=ref>Lillo-Box et al. 2021</a>,,4385.0,0.67,0.68,-0.08,[Fe/H],4.69,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h35m01.57s,53.7565398,-48d25m04.14s,-48.4178173,507.9938676,404.449,307.374,13.5956,8.57,5.338,8.01945,2021-09-20,2021-10,20/09/2021,60119.32033564815,53.75789002007742,-48.417136238339
2261,HD 156668 b,HD 156668,Gaia DR2 4575374857376398976,0,1,2,Radial Velocity,2010,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,4.64275,0.05024,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,4903.69,0.77,0.79,0.049,[Fe/H],4.55,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h17m40.40s,259.4183491,+29d13m41.38s,29.228161,228.612106,-72.6271,216.769,24.3323,8.43,6.004,8.10753,2021-09-20,2021-07,20/09/2021,59217.10430555556,259.4182218045052,29.228492563053983
3358,HD 69830 b,HD 69830,Gaia DR2 5726982995343100928,0,1,3,Radial Velocity,2006,La Silla Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,8.66945,0.0794,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5420.58,0.89,0.89,0.012,[Fe/H],4.49,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m24.24s,124.6010091,-12d38m11.13s,-12.6364246,1026.855106,278.787,-988.286,12.5591,5.96004,4.165,5.75392,2021-09-20,2021-05,20/09/2021,60312.76686342592,124.60168418590439,-12.638759756593883
129,61 Vir b,61 Vir,Gaia DR2 3507879565090229888,0,1,3,Radial Velocity,2009,Multiple Observatories,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,4.21487,0.04956,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5585.57,1.03,0.91,0.028,[Fe/H],4.37,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h18m23.15s,199.596455,-18d18m56.79s,-18.3157745,1508.841627,-1070.81,-1063.0,8.50332,4.6955,2.956,4.54052,2021-09-20,2021-05,20/09/2021,59557.15232638889,199.59443799420453,-18.317675324944865
32764,LTT 3780 b,LTT 3780,Gaia DR2 3767281845873242112,0,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NOWAK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.173N/abstract target=ref>Nowak et al. 2020</a>,0.768377,0.01203,1.35,0.12,0.00736,0,<a refstr=NOWAK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.173N/abstract target=ref>Nowak et al. 2020</a>,M3.5 V,3360.0,0.38,0.38,0.09,[Fe/H],4.81,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,421.9000381,-341.409,-247.87,21.9814,13.14,8.204001,11.8465,2021-08-03,2020-10,3/08/2021,59235.79116898148,154.64436502084914,-11.718183656367865
632,GJ 393 b,GJ 393,Gaia DR2 3855208897392952192,1,1,1,Radial Velocity,2021,Multiple Observatories,Published Confirmed,0,<a refstr=AMADO_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...650A.188A/abstract target=ref>Amado et al. 2021</a>,7.02679,0.05402,,,,0,<a refstr=AMADO_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...650A.188A/abstract target=ref>Amado et al. 2021</a>,M2.0 V,3579.0,0.43,0.43,-0.09,[Fe/H],4.88,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h28m54.93s,157.2288672,+00d50m16.25s,0.8378485,948.4442122,-603.003,-732.075,7.03149,9.65,5.311,8.67373,2021-07-12,2021-06,12/07/2021,59447.18991898148,157.22783924031592,0.8366006397959791
32710,LHS 1140 b,LHS 1140,Gaia DR2 2371032916186181760,0,1,2,Transit,2017,MEarth Project,Published Confirmed,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.121L/abstract target=ref>Lillo-Box et al. 2020</a>,24.73694,0.0957,1.635,0.146,0.02007,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.121L/abstract target=ref>Lillo-Box et al. 2020</a>,,2988.0,0.21,0.19,-0.262,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h44m59.67s,11.248632,-15d16m26.79s,-15.2741085,675.8787442,317.585,-596.617,14.9861,14.15,8.821,12.6706,2021-05-17,2020-10,17/05/2021,59230.41546296296,11.249138890397287,-15.275027105966794
743,GJ 740 b,GJ 740,Gaia DR2 4282578724832056576,1,1,1,Radial Velocity,2021,Multiple Observatories,Published Confirmed,0,<a refstr=TOLEDO_PADR_OACUTE_N_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..20T/abstract target=ref>Toledo-Padr&oacute;n et al. 2021</a>,2.37756,0.029,,,,0,<a refstr=TOLEDO_PADR_OACUTE_N_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..20T/abstract target=ref>Toledo-Padr&oacute;n et al. 2021</a>,M1.0 V,3913.0,0.56,0.58,0.08,[Fe/H],4.68,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m59.93s,284.4997178,+05d54m10.32s,5.902867,1236.155776,-196.301,-1220.47,11.1017,9.22,5.357,8.45636,2021-03-25,2021-04,1/04/2021,60315.20616898148,284.49925113684213,5.899980965593292
681,GJ 486 b,GJ 486,Gaia DR2 3735000631158990976,1,1,1,Radial Velocity,2021,Calar Alto Observatory,Published Confirmed,0,<a refstr=TRIFONOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021Sci...371.1038T/abstract target=ref>Trifonov et al. 2021</a>,1.467119,0.01734,1.305,0.116,0.00887,0,<a refstr=TRIFONOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021Sci...371.1038T/abstract target=ref>Trifonov et al. 2021</a>,M3.5 V,3340.0,0.33,0.32,0.07,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h47m55.57s,191.981531,+09d44m57.91s,9.7494181,1108.4629,-1008.6,-459.8,8.07426,11.39,6.362,10.094,2021-03-15,2021-03,18/03/2021,59216.96111111111,191.97996578474522,9.748714850738931
564,GJ 251 b,GJ 251,Gaia DR2 939072613334579328,1,1,1,Radial Velocity,2020,W. M. Keck Observatory,Published Confirmed,0,<a refstr=STOCK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A.112S/abstract target=ref>Stock et al. 2020</a>,14.238,0.0818,,,,0,<a refstr=STOCK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A.112S/abstract target=ref>Stock et al. 2020</a>,M3.0 V,3451.0,0.36,0.36,-0.03,[Fe/H],4.96,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h54m48.06s,103.7002499,+33d15m59.27s,33.2664632,828.3471043,-726.394,-398.134,5.58057,9.89,5.275,8.85518,2021-02-26,2020-11,4/03/2021,60300.72997685185,103.69820514060764,33.26552610264378
102,55 Cnc e,55 Cnc,Gaia DR2 704967037090946688,1,2,5,Radial Velocity,2004,McDonald Observatory,Published Confirmed,0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,0.7365474,0.01544,1.875,0.167,0.02514,0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,,5172.0,0.94,0.91,0.35,[Fe/H],4.43,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,539.1329986,-485.872,-233.651,12.5855,5.95084,4.015,5.72973,2021-02-05,2018-10,11/02/2021,59217.73556712963,133.14599274233143,28.32945789993214
835,Gl 686 b,Gl 686,Gaia DR2 4550763526539955712,0,1,1,Radial Velocity,2018,Roque de los Muchachos Observatory,Published Confirmed,0,<a refstr=LALITHA_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A.116L/abstract target=ref>Lalitha et al. 2019</a>,15.5314,0.0917,,,,0,<a refstr=LALITHA_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A.116L/abstract target=ref>Lalitha et al. 2019</a>,M1.0 V,3654.0,0.43,0.43,-0.22,[Fe/H],4.88,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h37m54.36s,264.4764878,+18d35m45.42s,18.5959509,1352.211915,926.741,984.697,8.15728,9.62,5.572,8.73899,2020-12-10,2019-07,13/06/2019,60315.16158564815,264.47879997072425,18.598279356473267
2546,HD 190007 b,HD 190007,Gaia DR2 4247023886053586304,0,1,1,Radial Velocity,2020,Multiple Observatories,Published Confirmed,0,<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...10B/abstract target=ref>Burt et al. 2021</a>,11.72,0.092,,,,0,<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...10B/abstract target=ref>Burt et al. 2021</a>,,4610.0,0.79,0.77,0.16,[Fe/H],4.58,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h02m46.95s,300.6956339,+03d19m36.12s,3.3266992,149.7799129,-90.2903,119.506,12.7141,7.46,4.796,7.06341,2020-12-10,2021-01,17/12/2020,60129.76975694444,300.69543278577163,3.3269649411480913
2070,HD 136352 b,HD 136352,Gaia DR2 5902750168276592256,0,1,3,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,11.5824,0.0934,,,,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,G4 V,5664.0,,0.81,-0.34,[Fe/H],4.39,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,1647.339568,-1624.05,-276.024,14.682,5.65,4.159,5.48495,2020-12-10,2019-02,7/02/2019,60338.926458333335,230.43429543693745,-48.31947494401969
34123,TOI-540 b,TOI-540,Gaia DR2 4785886941312921344,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MENT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...23M/abstract target=ref>Ment et al. 2021</a>,1.2391491,0.01223,0.903,0.081,,0,<a refstr=MENT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...23M/abstract target=ref>Ment et al. 2021</a>,M V,3216.0,0.19,0.16,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h05m14.33s,76.3096949,-47d56m15.14s,-47.9375391,70.6832118,-66.0851,25.0774,14.0022,14.823,8.9,12.8938,2020-10-01,2021-01,8/10/2020,60186.89837962963,76.30947126503096,-47.93748224653494
680,GJ 480 b,GJ 480,Gaia DR2 3928391218812375808,1,1,1,Radial Velocity,2020,Multiple Observatories,Published Confirmed,0,<a refstr=FENG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJS..250...29F/abstract target=ref>Feng et al. 2020</a>,9.567,0.068,,,,0,<a refstr=FENG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJS..250...29F/abstract target=ref>Feng et al. 2020</a>,M3.5 Ve,,,0.45,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h38m51.22s,189.7134226,+11d41m42.25s,11.6950708,1182.651502,-1155.7,-251.042,14.2358,11.49,6.691,10.3249,2020-09-08,2020-10,3/09/2020,60335.818506944444,189.71061329557938,11.694473214287203
502,GJ 1132 b,GJ 1132,Gaia DR2 5413438219396893568,1,1,2,Transit,2015,Cerro Tololo Inter-American Observatory,Published Confirmed,0,<a refstr=BONFILS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A.142B/abstract target=ref>Bonfils et al. 2018</a>,1.628931,0.0153,1.13,0.101,0.00522,0,<a refstr=BONFILS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A.142B/abstract target=ref>Bonfils et al. 2018</a>,,3270.0,0.21,0.18,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h14m50.18s,153.7090696,-47d09m17.77s,-47.1549358,1132.483258,-1053.98,414.3,12.613,13.68,8.322,12.138,2020-05-28,2018-10,4/06/2020,59589.84375,153.70625955236517,-47.154184622145486
32692,L 98-59 b,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,2.2531,0.02282,0.8,0.071,0.00318,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,M3 V,3412.0,0.31,0.31,-0.5,[Fe/H],4.94,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,2020-04-10,2019-09,16/04/2020,60321.7128125,124.53346815465684,-68.31527258995919
